movies_0,news_1,nfl_2,pcmasterrace_3,relationships_4,y,predict
,,,,,4,0
0.0,0.99999999991,0.0,0.0,9.04337283852e-11,1,1
0.0,0.918576786712,0.00395110625612,0.0558163697725,0.0216557372592,1,1
0.0,0.999999578523,4.21476979591e-07,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0664772596143,0.489869781076,0.0279878337692,0.414854557488,0.000810568053217,3,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.00292228501894,0.0,0.0,0.997077714981,4,4
1.0,0.0,0.0,0.0,0.0,0,0
1.0,0.0,0.0,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,0,1
0.990899767698,0.00103138734785,8.1224847794e-05,0.0,0.00798762010646,1,0
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,4,0
0.0110908019522,0.00201993683778,0.966934166778,0.019924728047,3.03663853097e-05,2,2
0.0382732485481,0.679205404945,0.201619606563,0.0391437061851,0.0417580337595,1,1
1.0,0.0,0.0,0.0,0.0,0,0
0.224728206411,0.20649239368,0.336140289367,0.179281497472,0.0533576130703,0,2
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,4.53955555688e-30,0.0,1.0,4,4
0.0,0.997502677066,0.0,0.0,0.00249732293415,1,1
0.154053649057,0.22995351737,0.29983580253,0.219157270072,0.0969997609713,3,2
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,0.0,1.0,0.0,3,3
0.999843993375,0.0,9.22151969586e-06,6.07994667099e-05,8.59856383662e-05,0,0
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.999763200864,0.0,0.0,0.000236799135523,1,1
0.0,1.61031972531e-13,2.32729285296e-20,0.000131172148734,0.999868827851,3,4
0.0,0.865501459768,0.00299987971051,0.0,0.131498660522,3,1
0.00180105470598,0.996208021206,0.00107158613824,0.000902260627024,1.70773224406e-05,1,1
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,1,1
0.0890258639815,0.0,0.0,0.910974136018,0.0,3,3
0.0356584619947,0.0248164834616,0.548768256956,0.378256581299,0.0125002162889,3,2
0.0,0.0,0.806642115019,0.0316379674651,0.161719917516,3,2
0.0,1.0,0.0,0.0,0.0,3,1
0.988365435855,0.00220419924682,0.00937958419828,0.0,5.07807000914e-05,0,0
0.999943546857,5.64531427294e-05,0.0,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,4,0
1.18034900208e-09,0.999988812953,7.8736983078e-08,1.11071163862e-05,1.34964679455e-11,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,0.0,0.0,1.0,0,4
,,,,,2,0
,,,,,4,0
0.0,8.05245378756e-08,0.0,0.0,0.999999919475,4,4
1.0,0.0,0.0,0.0,0.0,0,0
0.0050048146072,0.00150876510983,0.136146484198,0.857339936085,0.0,3,3
0.0,0.0,1.0,0.0,0.0,3,2
,,,,,4,0
0.001979808428,0.00169279100848,0.989130295557,9.574265365e-05,0.00710136235301,3,2
,,,,,4,0
0.0,0.0,0.0,0.0,1.0,4,4
0.153505466449,0.00696037233076,0.00225274115466,0.830044996643,0.00723642342192,0,3
0.0898572183238,0.432475677154,0.202547718664,0.23439235956,0.0407270262972,2,1
0.0,0.0,0.0,1.0,0.0,3,3
,,,,,2,0
0.002329811789,0.00445320667634,0.993216981535,0.0,0.0,2,2
1.0,0.0,0.0,0.0,0.0,0,0
0.000295986169233,0.0121448601186,0.986789044922,0.000211259599921,0.000558849189884,2,2
0.000387397369205,0.977356520931,0.0,0.0,0.0222560816999,3,1
0.0,0.342936064948,0.657063935052,0.0,0.0,2,2
0.393817372752,0.160724634749,0.445452902295,0.0,5.09020328434e-06,1,2
0.0,1.0,0.0,0.0,0.0,1,1
1.0,0.0,0.0,0.0,0.0,0,0
0.977885803453,0.00220629097228,0.013060654311,0.00654867193539,0.000298579328301,0,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
1.0,0.0,0.0,0.0,0.0,0,0
0.148771525715,0.268629201155,0.360839661853,0.217842761285,0.00391684999218,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0053643522733,0.00106578450424,7.07579909563e-06,0.0,0.993562787423,0,4
,,,,,3,0
0.0,0.0,0.0,0.0,1.0,4,4
0.978956495823,0.00586541940018,0.012248722177,0.0,0.00292936259969,2,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,1,1
0.782506881064,0.0,0.217493118936,0.0,0.0,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,1.0,0.0,3,3
0.00240855212948,0.0045859812578,0.0573918412178,0.726397728735,0.209215896659,0,3
8.67552742775e-07,0.9999989223,0.0,2.10146986607e-07,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.00651737258155,6.3912110453e-07,0.0,0.993481988297,3,4
,,,,,3,0
0.0,0.0,1.0,0.0,0.0,0,2
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.999999934838,0.0,6.51615132383e-08,0.0,0.0,0,0
0.0,0.10854952707,0.0036310903788,0.0,0.887819382551,2,4
2.89577230567e-14,0.0,0.0,0.0,1.0,1,4
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,4,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,1.0,0.0,3,3
0.470199121953,0.155833273606,0.161770922218,0.202197142134,0.00999954008956,1,0
,,,,,0,0
0.972269688197,0.00294137599554,0.01181473193,0.011175625907,0.00179857796996,1,0
0.0,0.0,0.999999969685,0.0,3.03147796731e-08,2,2
0.0,0.0,0.0,0.0,1.0,4,4
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.000412136790913,3.57800378424e-07,0.0,0.999587505409,4,4
0.143655404316,0.0581232718272,0.335678888398,0.454412558599,0.0081298768591,3,3
0.129199503673,0.0729662508756,0.497752254896,0.268753236118,0.0313287544369,3,2
,,,,,2,0
0.0,0.0,0.0,1.0,0.0,3,3
0.000636497454192,0.000160088153064,0.0022735868614,0.996929827531,0.0,3,3
0.0,0.0,0.0,1.0,0.0,3,3
0.00118358936963,0.000226366433722,0.000548480041019,0.996722399637,0.00131916451842,3,3
0.0,1.0,0.0,0.0,0.0,1,1
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,0,0
0.961372914948,0.0176683323943,0.0206006720094,0.000357290909373,7.89738730166e-07,0,0
0.0,0.999999999897,1.02704476979e-10,0.0,2.86389648162e-14,1,1
,,,,,4,0
,,,,,3,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,1,1
0.0872261514389,0.0348722708845,0.20057201895,0.376470618852,0.300858939875,3,3
0.615825387805,0.155379742219,0.191287243575,0.0,0.0375076264005,1,0
,,,,,1,0
0.0,0.0,0.0,1.0,0.0,3,3
,,,,,4,0
0.999532237351,0.000446436103012,0.0,2.13265458435e-05,0.0,0,0
0.0990518753082,0.50645699306,0.104160900579,0.284548659669,0.00578157138429,3,1
0.0,1.0,0.0,0.0,0.0,4,1
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,3,0
0.104761414321,0.70488743235,0.104027969076,0.0822228058834,0.00410037836922,1,1
0.0,0.0,0.0,1.0,0.0,3,3
,,,,,3,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0370827574542,0.799945404934,0.00632064611093,0.155469754882,0.00118143661817,1,1
1.0,0.0,0.0,0.0,0.0,0,0
0.137750185887,0.021588685077,0.814295932384,0.0132171378563,0.013148058795,2,2
3.89546243003e-05,0.00140158611117,0.998559400628,0.0,5.86370130406e-08,2,2
0.0,0.0,0.0,1.0,0.0,3,3
0.174288365179,0.231239306203,0.318859446153,0.1576653162,0.117947566265,3,2
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,3,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,2.55933303105e-13,0.0,2.40772832184e-12,0.999999999997,4,4
0.0,0.0268148842725,0.00270701915714,0.94872212654,0.0217559700303,3,3
,,,,,3,0
0.0,0.0,1.0,0.0,0.0,2,2
0.000844374756131,4.60788738052e-09,6.1649506932e-06,0.0,0.999149455685,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.565296818945,0.000624984743659,0.433441365968,0.000636830343721,1,1
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.999999999578,0.0,0.0,4.21952430339e-10,4,1
,,,,,2,0
,,,,,3,0
0.0988840197401,0.482301063469,0.0,0.128557964378,0.290256952413,4,1
0.0,1.0,0.0,0.0,0.0,0,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,0.0,0.0,1.0,4,4
0.000404134663359,0.0013427573455,0.0926842323375,0.0,0.905568875654,3,4
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.551442397879,0.000886312630871,0.0,0.44767128949,0,1
0.0,0.115168967043,0.843603877613,0.0,0.0412271553438,1,2
0.0598298836238,2.24896291577e-06,4.06366027159e-06,0.940163803753,0.0,3,3
,,,,,0,0
0.0599112039823,0.469986176098,0.445694916301,0.0,0.0244077036186,1,1
0.0441467814564,0.0,0.955853218544,0.0,0.0,0,2
0.0,1.0,0.0,0.0,0.0,1,1
1.0,0.0,0.0,0.0,0.0,0,0
0.891502063072,0.00137763572045,0.090939515721,0.0161807854863,0.0,0,0
0.333698610291,0.12473366455,0.449969305549,0.0477849798563,0.0438134397536,0,2
,,,,,0,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,0.0,0.0,1.0,4,4
0.0671131833244,0.0,0.932886816676,0.0,0.0,1,2
0.0,0.0,0.0,0.0,1.0,4,4
2.76138642579e-09,4.31798183675e-07,0.0,0.0,0.99999956544,4,4
0.243809219818,0.0561851225327,0.653331726503,0.00759340609783,0.0390805250484,3,2
0.113103607085,0.00390181349196,0.882496222408,0.0,0.000498357014739,0,2
0.0,0.0,0.0,1.0,0.0,3,3
0.00407468504994,0.82432093348,0.050136360257,0.118752001663,0.00271601955069,0,1
0.0,0.0,0.0,1.0,0.0,3,3
0.0,3.12048241252e-07,3.56203722649e-16,0.0,0.999999687952,4,4
0.176255728426,0.82179672008,0.000925898756408,0.00102165273799,0.0,1,1
0.0,0.994558507903,0.00137322924056,0.00406745353368,8.09322870123e-07,1,1
0.0,0.0,1.0,0.0,0.0,2,2
9.52474228674e-06,0.0,4.88387342282e-09,0.999990470292,8.19920327074e-11,3,3
0.0,0.0,1.0,0.0,0.0,2,2
0.0395832635494,0.260947266942,0.132994373188,0.399312153569,0.167162942752,3,3
0.161440585248,2.79654871261e-06,0.0,0.838556618203,0.0,0,3
0.0,0.0,0.0239832776326,0.976016722367,0.0,0,3
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.999999999746,2.05953592964e-10,0.0,4.82950644216e-11,4,1
0.0,0.00586776892755,0.0,0.994132231072,0.0,3,3
1.0,0.0,0.0,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,0,0
1.60033437291e-06,0.000675349343007,2.8641793165e-07,5.29691644941e-06,0.999317466988,1,4
0.000310680731422,0.004335499759,0.0154378083095,0.00091277251596,0.979003238684,4,4
,,,,,4,0
0.0,0.0,1.0,0.0,0.0,2,2
0.00675072149692,0.792415440391,0.0203542960464,0.0116679145384,0.168811627527,2,1
,,,,,0,0
1.0,0.0,0.0,0.0,0.0,2,0
,,,,,3,0
0.0860482530521,0.00454759463243,0.909404152315,0.0,0.0,2,2
0.708450255856,0.0172591236244,0.217016612379,0.0290226612181,0.028251346922,2,0
0.0,1.44618831625e-09,1.29519087519e-07,2.07529973278e-06,0.999997793735,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,0,1
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,2,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,3,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,0,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.0168321064737,0.0,0.965366474356,0.0178014191706,0.0,1,2
0.0,0.0,0.0,0.0,1.0,4,4
0.999929130167,0.0,0.0,7.08698328938e-05,0.0,0,0
0.0,0.0549988675862,0.0,0.945001132414,0.0,4,3
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,0.0,1.0,0.0,3,3
,,,,,3,0
0.102923966464,0.567160909083,0.123030362282,0.169626914925,0.0372578472456,0,1
0.626395884731,0.305848550622,0.0665203503688,0.0,0.00123521427847,0,0
,,,,,0,0
0.0611558291654,0.0975296258543,0.108853652759,0.718219034482,0.0142418577391,0,3
3.31278857872e-09,8.00216455706e-06,0.0,0.0,0.999991994523,1,4
0.0,4.27428344287e-06,0.0,0.999995725717,0.0,3,3
1.65567272538e-05,2.04530401243e-07,0.0,0.999983238742,0.0,3,3
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0149042536881,0.0161217732262,0.00446351141241,0.0743692261474,0.890141235526,4,4
0.01354454718,0.0129024029506,0.0320691874402,0.929405237396,0.0120786250329,3,3
0.999739408608,0.0,0.000260591391747,0.0,0.0,1,0
0.0,0.716632902429,0.132738819845,0.150628277726,0.0,2,1
0.0282120016155,0.000758915066635,0.960424966472,0.0,0.010604116846,2,2
0.0,6.30672892936e-21,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,4,1
0.999991900401,0.0,7.98763531589e-06,1.11964079591e-07,0.0,0,0
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,3,0
0.0,0.264328971575,0.735671028425,0.0,0.0,2,2
,,,,,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
0.0721143448533,0.0655809489018,0.682046729654,0.0,0.180257976591,2,2
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,0.0,1.0,0.0,3,3
0.070801406775,0.825970668894,0.0150014218022,0.0865420134184,0.00168448911072,3,1
,,,,,0,0
1.0,0.0,0.0,0.0,0.0,0,0
1.19014173517e-10,0.894794926274,1.36229972767e-05,0.10519143527,1.533976717e-08,3,1
,,,,,3,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.999999999989,1.12396147054e-11,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,4,0
0.0,0.0,0.0,0.0,1.0,4,4
1.68994411803e-09,0.999991156846,6.71559813548e-09,8.83413442849e-06,6.14094102138e-10,1,1
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,0.0,1.0,0.0,3,3
0.0,3.92384759767e-05,0.0,0.0,0.999960761524,4,4
0.0,0.0,0.0,0.0,1.0,3,4
,,,,,0,0
0.0,1.0,2.1983439652e-13,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.000739035341696,0.0,0.220239763425,0.779021201233,3,4
0.0,0.00299288612457,0.0,0.997007113875,0.0,1,3
1.01389581495e-23,1.33602909458e-25,0.0,0.0,1.0,4,4
0.0241476793543,0.00598970071671,0.969862619929,0.0,0.0,2,2
0.0,2.13277258041e-06,0.0,0.0,0.999997867227,4,4
0.0,0.0,1.0,0.0,0.0,0,2
0.0,0.0,0.0,0.0,1.0,4,4
0.810410965154,0.00805793942704,0.0380130308954,0.000364369163975,0.14315369536,2,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.999999999996,0.0,0.0,4.13973748775e-12,1,1
,,,,,3,0
0.0,0.0,0.0,1.0,0.0,3,3
0.999999200243,7.97884336714e-07,0.0,0.0,1.8723095642e-09,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,1,1
0.00102975108216,0.571043835413,0.41413403259,0.013792380915,0.0,1,1
0.0,0.0,0.0,1.0,0.0,3,3
0.0649833264044,0.378466188814,0.0976008325636,0.0686433045371,0.390306347681,3,4
0.0,0.786733745812,0.208487141224,0.0,0.00477911296407,3,1
0.0116021483699,0.0,0.0,0.988393680444,4.17118598702e-06,3,3
0.00404189627563,0.000491157812242,0.995466945912,0.0,0.0,2,2
0.00818609147165,0.0,0.115829348433,0.854880625219,0.0211039348761,3,3
,,,,,4,0
0.0,0.0,1.0,0.0,0.0,3,2
0.999999812952,5.16641567355e-08,0.0,1.35383854401e-07,0.0,0,0
6.10701977862e-05,0.660085796934,0.000518521391197,0.339186704768,0.000147906708614,1,1
,,,,,0,0
0.0669937567929,0.154780180111,0.229989420411,0.522586825778,0.0256498169074,0,3
0.0,0.84479292815,0.0,0.0,0.15520707185,1,1
0.994081189149,0.00579458334999,1.48393727003e-05,0.000109374867733,1.32609417267e-08,1,0
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.143948471132,0.00667401924399,0.280863799438,0.568513710186,3,4
0.283481757452,0.0,0.0,0.0,0.716518242548,3,4
0.123309921598,0.167234435205,0.353100879667,0.34468077502,0.0116739885108,3,2
0.0,0.00251941446993,0.0,0.99748058553,0.0,3,3
0.0,1.0,0.0,0.0,0.0,1,1
0.0140795802703,0.0,0.254001275337,0.731919144393,0.0,3,3
0.0428515462861,0.0,0.839762458498,0.110178648102,0.0072073471137,3,2
0.000525258961836,4.5715327056e-05,8.02438048906e-06,0.999240584439,0.000180416891303,3,3
0.0,0.999999999995,0.0,0.0,5.17350948729e-12,1,1
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,0,0
,,,,,1,0
0.010231804429,0.65924595329,0.000570344814693,0.284064979304,0.0458869181629,1,1
0.0,0.969405213223,0.0305947867768,0.0,0.0,3,1
,,,,,0,0
0.0183129174477,0.0978603918774,0.499862297283,0.379376782088,0.00458761130367,3,2
,,,,,4,0
0.0,0.998265662489,0.00172338245547,0.0,1.09550550585e-05,1,1
,,,,,0,0
0.0,0.998961151222,0.0,0.00103884877844,0.0,3,1
0.169538732657,0.113228144709,0.250627704041,0.448881322523,0.0177240960711,1,3
,,,,,2,0
,,,,,1,0
,,,,,4,0
0.115101728598,0.0878133953298,0.48756303627,0.274195003072,0.0353268367293,2,2
0.000256547457861,0.999743452542,0.0,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,3,4
4.5457948496e-05,0.995379686051,0.00457485600004,0.0,0.0,1,1
0.0,0.0,0.0,0.999999999874,1.26098676474e-10,3,3
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
0.149694878285,0.343546245085,0.192345323758,0.285367090819,0.0290464620532,2,1
0.0,1.0,0.0,0.0,0.0,3,1
0.0,0.0815078485252,0.0019443062353,0.916254410481,0.000293434758478,4,3
,,,,,1,0
,,,,,0,0
0.0,0.999999995456,1.88004871227e-14,4.5443362583e-09,0.0,1,1
0.179323845265,0.229300133973,0.377793396056,0.0,0.213582624706,2,2
,,,,,1,0
0.0,0.0,1.0,0.0,0.0,2,2
0.000822563063487,0.0102010974795,0.985670143557,0.00330619590025,0.0,2,2
1.0,0.0,0.0,0.0,0.0,1,0
0.0,0.0,0.0,1.0,0.0,3,3
,,,,,1,0
0.727653562752,0.0116643080162,0.0322895171937,0.224578397241,0.00381421479754,3,0
0.0,0.0,0.0,0.0,1.0,1,4
1.97268419489e-11,0.0,0.99999999998,0.0,0.0,2,2
0.301190132906,0.0390906995384,0.150150610495,0.46678676511,0.0427817919495,3,3
0.0,0.0490723137539,4.08654241759e-08,0.0987900436662,0.852137601715,1,4
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,3,0
0.0,5.70746300578e-09,1.12715130793e-11,0.0,0.999999994281,4,4
1.15451288311e-06,0.9999986792,1.6628749557e-07,0.0,0.0,1,1
0.0482011833268,0.434431238483,0.51736757819,0.0,0.0,2,2
0.993989051201,0.00581066702344,6.55626760038e-06,0.00019371990644,5.6015749514e-09,3,0
,,,,,4,0
0.0,0.0,1.0,0.0,0.0,2,2
0.999998594252,1.55314446327e-09,1.40419461405e-06,0.0,0.0,0,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,1.0,0.0,0.0,0.0,1,1
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.137870525339,0.527879084807,0.00228837439709,0.331852290988,0.000109724469207,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,4.58276140481e-17,3,1
0.00102737643707,0.374708404589,0.0,0.0,0.624264218973,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.166769414338,0.217017997415,0.330076066421,0.162192999901,0.123943521925,3,2
0.0,0.999904710607,1.35740968696e-06,0.0,9.39319835627e-05,4,1
,,,,,4,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0110236263623,0.921471452862,0.00798622757845,0.0592440420978,0.000274651099847,0,1
,,,,,1,0
1.0,0.0,0.0,0.0,0.0,0,0
0.0984361235888,0.900946192109,0.0,0.0,0.000617684301928,0,1
0.0,0.997108520842,0.0,0.0,0.00289147915841,3,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.873692389193,0.126307610807,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0337353661454,0.0,0.0,0.966264633855,4,4
0.999999884581,0.0,1.15226463147e-07,0.0,1.92453880093e-10,0,0
1.0,0.0,0.0,0.0,0.0,0,0
0.04613002981,0.0274077046901,0.0,0.9264622655,0.0,3,3
0.0,1.0,0.0,0.0,0.0,3,1
0.998788207721,0.0,0.00059871402307,0.000613078256343,0.0,2,0
0.0,2.36191034111e-06,0.0,0.0,0.99999763809,4,4
,,,,,4,0
0.0,0.990957954268,0.0,0.00749782536248,0.00154422036944,3,1
,,,,,0,0
0.0,9.67829451282e-09,0.0,0.0,0.999999990322,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.999958831324,4.11686759222e-05,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.197022152834,0.221349231515,0.366236688737,0.1503883199,0.0650036070138,0,2
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.157582567811,0.238997338975,0.343198020957,0.189205945247,0.0710161270088,3,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.999999998795,1.20469836239e-09,0.0,0.0,1,1
,,,,,2,0
0.206374212902,0.00913438281116,0.783387578756,0.00104486910361,5.89564273419e-05,0,2
,,,,,4,0
0.0,0.99951528228,0.0,0.000484717719725,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,2,0
,,,,,4,0
0.00105978803203,0.933247670902,0.063894183275,0.0,0.0017983577906,4,1
1.0,0.0,0.0,0.0,0.0,3,0
0.000595532223878,0.999334247261,7.02205146973e-05,0.0,0.0,1,1
,,,,,1,0
0.0,0.999999987491,1.25090802084e-08,0.0,0.0,1,1
1.0,0.0,0.0,0.0,0.0,0,0
0.011211885887,0.0,0.00107204487487,0.0,0.987716069238,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.985391053752,0.00728160167747,0.00732734457019,0.0,1,1
0.0,0.0,2.02822031155e-20,0.0,1.0,1,4
0.780965208796,0.0589573083458,0.0012058221934,0.158562864121,0.000308796543416,3,0
0.949044943824,0.0429893229495,0.00771676082195,0.0,0.000248972404241,2,0
0.0,0.0,6.80203187999e-12,0.0,0.999999999993,4,4
0.339742976034,0.203098687676,0.114785404438,0.34022019371,0.0021527381419,3,3
0.0,0.999951330536,3.64852605971e-13,0.0,4.8669463602e-05,0,1
,,,,,0,0
0.000566531671563,0.767641906115,0.151612957185,0.079354498809,0.000824106219202,1,1
0.191559084983,0.808439638993,6.85057911809e-08,0.0,1.20751768125e-06,1,1
0.0,0.0,0.0,1.0,0.0,3,3
,,,,,0,0
9.31499494169e-11,0.999936651129,0.0,6.33461631583e-05,2.61423124378e-09,1,1
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,0,0
0.0,0.0,0.0,1.0,0.0,3,3
0.0,9.67854936298e-12,0.0,0.99999999999,3.81299924476e-20,3,3
0.0,0.0,0.0,0.0,1.0,1,4
0.220414305749,0.137294555689,0.513109410267,0.103947537457,0.0252341908388,0,2
3.0877127758e-08,0.0,0.999999969123,0.0,0.0,2,2
0.0,0.998934162625,0.00105038811469,1.47354515848e-05,7.13808947816e-07,4,1
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,3,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,2,4
1.0,0.0,0.0,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.31710426111,0.0133395778224,0.00177342159347,0.00222752049439,0.665555218979,0,4
0.999999950361,0.0,4.95238927534e-08,0.0,1.15387254331e-10,0,0
,,,,,4,0
9.81058716946e-05,8.53930879496e-05,0.999765879313,5.06217275667e-05,0.0,2,2
,,,,,4,0
0.0023551536732,0.00115130607087,0.00219177734702,0.00616676023779,0.988135002671,2,4
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0445086034003,0.616156849118,0.18955351176,0.146799460946,0.00298157477515,1,1
1.0,0.0,2.5585466435e-23,0.0,0.0,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0663235791964,0.109711901022,0.597876456089,0.15353598701,0.0725520766825,3,2
0.984497984555,0.00740668223201,0.00809531006949,0.0,2.31438551836e-08,0,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,0.0,0.0,1.0,4,4
0.0,1.0,0.0,0.0,0.0,1,1
0.00101210711015,0.99898789289,0.0,0.0,0.0,1,1
0.0,5.55817331664e-12,0.0,0.0,0.999999999994,4,4
0.0,0.0,0.0,0.0,1.0,0,4
0.0,0.0,0.0,0.0,1.0,4,4
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,0,0
0.0082439804793,0.271186120393,0.033407816235,0.0,0.687162082893,4,4
0.0,0.000214952103004,0.999785047897,0.0,0.0,0,2
0.999663752266,0.0,0.0,0.000335727862473,5.19871131045e-07,0,0
0.999999999999,0.0,0.0,0.0,7.08195329515e-13,0,0
,,,,,0,0
0.0093360697835,0.0,0.00506318924034,0.984131938524,0.00146880245204,4,3
0.0,0.989714229385,1.21836413184e-06,0.0,0.010284552251,1,1
